,Date,Open,High,Low,Close,Adj Close,Volume
382,2018-07-16,658.700012,692.200012,643.849976,666.424988,598.429016,35344680
383,2018-07-17,664.849976,674.75,656.349976,663.950012,596.206482,11161690
384,2018-07-18,669.900024,671.700012,657.0,661.275024,593.804504,6919016
385,2018-07-19,661.5,665.950012,654.549988,658.349976,591.177856,5118864
386,2018-07-20,663.0,683.575012,660.650024,674.049988,605.276062,11705738
387,2018-07-23,676.075012,684.0,668.125,677.974976,608.800476,7675702
388,2018-07-24,687.200012,691.200012,678.0,688.575012,618.31897,6172246
389,2018-07-25,689.5,696.900024,682.724976,691.875,621.282349,6936922
390,2018-07-26,689.275024,695.200012,684.599976,686.625,616.567993,7362218
391,2018-07-27,686.599976,694.5,684.150024,686.724976,616.657776,6493232
392,2018-07-30,685.0,686.5,674.0,675.5,606.578003,6409970
393,2018-07-31,674.275024,685.0,667.775024,682.549988,612.908691,7943996
394,2018-08-01,681.900024,684.224976,675.5,677.025024,607.947388,4675706
395,2018-08-02,679.799988,683.375,675.075012,676.825012,607.767822,5940742
396,2018-08-03,683.099976,683.099976,678.0,682.049988,612.459717,3970390
397,2018-08-06,683.025024,687.5,673.75,680.325012,610.910767,6178930
398,2018-08-07,687.0,689.974976,680.325012,683.974976,614.188354,7351528
399,2018-08-08,685.900024,686.25,676.650024,681.375,611.853638,3992358
400,2018-08-09,686.825012,694.724976,686.825012,689.974976,619.576172,6409524
401,2018-08-10,692.900024,694.5,686.525024,692.724976,622.045532,4779520
402,2018-08-13,695.0,704.924988,689.349976,704.375,632.506958,9979746
403,2018-08-14,706.974976,712.275024,702.0,704.150024,632.30481,6151320
404,2018-08-16,707.474976,717.450012,705.625,714.775024,641.845703,6626774
405,2018-08-17,715.450012,718.825012,711.5,715.174988,642.204895,6390408
406,2018-08-20,694.0,703.974976,686.75,692.125,621.506714,16101876
407,2018-08-21,695.0,698.0,686.875,691.974976,621.37207,8361482
408,2018-08-23,696.5,700.75,692.674988,698.700012,627.41095,7717182
409,2018-08-24,698.25,700.950012,688.049988,689.150024,618.835388,7053000
410,2018-08-27,691.5,709.974976,690.700012,707.700012,635.492676,7012950
411,2018-08-28,708.599976,719.200012,705.75,712.349976,639.668152,6496890
412,2018-08-29,716.799988,716.799988,702.575012,705.049988,633.113037,5646496
413,2018-08-30,706.400024,710.775024,698.075012,708.099976,635.851807,11507962
414,2018-08-31,712.549988,727.150024,710.549988,720.549988,647.031616,10875864
415,2018-09-03,724.5,733.950012,715.0,717.125,643.955994,10976328
416,2018-09-04,722.0,748.5,716.0,737.150024,661.937866,15370124
417,2018-09-05,741.950012,744.049988,725.400024,729.900024,655.427551,8658978
418,2018-09-06,732.549988,735.5,724.099976,727.150024,652.95813,5598659
419,2018-09-07,734.349976,735.150024,723.799988,732.799988,658.031616,6510605
420,2018-09-10,737.75,747.0,729.400024,730.849976,656.280579,5629871
421,2018-09-11,735.900024,744.75,732.0,734.299988,659.378601,6963561
422,2018-09-12,744.400024,746.5,736.25,742.900024,667.101257,4636617
423,2018-09-14,741.900024,745.0,729.049988,733.700012,658.839844,7896514
424,2018-09-17,735.0,740.0,724.599976,725.950012,651.880615,5427054
425,2018-09-18,730.0,730.0,717.0,719.099976,645.729431,7729732
426,2018-09-19,727.0,727.0,713.200012,719.75,646.31311,4849498
427,2018-09-21,713.849976,717.400024,692.0,705.299988,633.337463,14350769
428,2018-09-24,706.5,729.950012,706.5,718.25,644.966125,8637881
429,2018-09-25,718.25,736.0,717.0,726.200012,652.10498,9602273
430,2018-09-26,731.200012,731.849976,712.0,717.849976,644.607056,6599606
431,2018-09-27,722.0,730.799988,717.450012,724.799988,650.848022,14592616
432,2018-09-28,721.0,734.549988,715.200012,730.049988,655.562256,7490031
433,2018-10-01,737.5,754.900024,733.0,746.650024,670.468567,8252398
434,2018-10-03,743.799988,751.950012,726.299988,728.5,654.170471,7792464
435,2018-10-04,728.5,729.75,702.5,707.200012,635.043701,6173037
436,2018-10-05,713.0,731.5,709.299988,724.599976,650.668335,8543578
437,2018-10-08,725.049988,728.700012,709.25,714.450012,641.553833,7259306
438,2018-10-09,717.099976,722.400024,702.650024,717.75,644.517273,6777212
439,2018-10-10,719.900024,719.900024,695.400024,700.450012,628.982361,8866251
440,2018-10-11,685.0,692.900024,663.299988,673.349976,604.6474,10985897
441,2018-10-12,676.400024,684.049988,661.5,678.799988,609.54126,8909221
442,2018-10-15,688.599976,705.0,681.5,698.799988,627.500671,6222176
443,2018-10-16,710.0,713.900024,689.400024,695.25,624.312866,11588963
444,2018-10-17,710.0,721.799988,701.349976,705.349976,633.382385,20360697
445,2018-10-19,687.0,687.700012,678.0,683.549988,613.806641,10421001
446,2018-10-22,688.700012,695.049988,673.799988,679.950012,610.574097,6672840
447,2018-10-23,675.950012,682.0,653.299988,657.599976,590.504333,9041701
448,2018-10-24,663.0,666.5,647.150024,649.799988,583.500305,7058164
449,2018-10-25,643.0,656.349976,636.25,648.75,588.901367,8270469
450,2018-10-26,645.299988,648.700012,629.900024,633.599976,575.148987,5464141
451,2018-10-29,633.700012,650.549988,631.5,644.75,585.270325,7137446
452,2018-10-30,641.099976,663.799988,637.450012,659.599976,598.750366,8793411
453,2018-10-31,663.900024,692.950012,663.049988,686.400024,623.078003,11947995
454,2018-11-01,689.700012,689.700012,659.599976,666.700012,605.195435,5860244
455,2018-11-02,665.950012,675.799988,660.099976,662.25,601.155945,6654067
456,2018-11-05,663.5,668.599976,657.0,666.0,604.559937,5799426
457,2018-11-06,667.900024,675.0,660.650024,666.450012,604.968506,6975525
458,2018-11-07,673.0,677.5,672.0,675.5,613.183655,758956
459,2018-11-09,679.0,679.0,655.5,659.5,598.659607,9694143
460,2018-11-12,666.0,676.400024,662.299988,664.200012,602.926025,7118080
461,2018-11-13,663.5,667.75,656.299988,665.700012,604.28772,4137808
462,2018-11-14,665.700012,665.700012,640.5,653.200012,592.940796,7323026
463,2018-11-15,654.0,666.0,646.700012,656.400024,595.845703,5513390
464,2018-11-16,659.900024,662.5,644.200012,650.849976,590.807556,8583785
465,2018-11-19,659.0,662.0,649.25,651.700012,591.579224,6018930
466,2018-11-20,651.700012,656.0,640.099976,641.400024,582.22937,5384830
467,2018-11-21,640.0,640.049988,612.099976,619.099976,561.986633,14359086
468,2018-11-22,622.25,628.150024,616.75,620.75,563.484436,6632975
469,2018-11-26,621.0,628.0,599.849976,621.450012,564.119873,15075209
470,2018-11-27,625.5,641.0,625.299988,638.900024,579.960083,12285851
471,2018-11-28,640.950012,668.700012,640.0,666.400024,604.922974,17719890
472,2018-11-29,671.0,674.900024,658.799988,661.049988,600.066589,13399070
473,2018-11-30,661.0,672.0,660.950012,667.450012,605.876221,10445773
474,2018-12-03,673.150024,679.0,665.950012,670.349976,608.508606,8260890
475,2018-12-04,672.549988,688.25,671.299988,685.25,622.034058,7827923
476,2018-12-05,683.0,683.650024,672.5,681.400024,618.539368,5177288
477,2018-12-06,676.099976,685.450012,664.549988,668.5,606.829407,8039771
478,2018-12-07,672.0,685.75,665.599976,682.799988,619.810059,5553948
479,2018-12-10,669.900024,683.799988,665.200012,669.200012,607.464783,5121196
480,2018-12-11,669.200012,681.900024,660.599976,674.5,612.275818,7120933
481,2018-12-12,677.099976,680.650024,670.599976,678.5,615.90686,6926183
482,2018-12-13,682.0,700.0,680.0,697.75,633.38092,7521474
483,2018-12-14,697.450012,713.700012,694.400024,706.049988,640.915283,9560576
484,2018-12-17,711.849976,711.849976,692.75,694.400024,630.340027,4778465
485,2018-12-18,686.5,686.5,674.549988,676.599976,614.18219,8021298
486,2018-12-19,671.549988,671.549988,661.099976,664.849976,603.515991,8295459
487,2018-12-20,660.0,671.549988,656.400024,667.049988,605.513062,11705260
488,2018-12-21,659.5,659.5,643.450012,646.200012,586.586487,12802132
489,2018-12-24,657.0,658.799988,647.599976,649.0,589.128357,8379825
490,2018-12-26,647.0,647.0,637.349976,644.049988,584.634949,6178552
491,2018-12-27,652.75,663.25,649.0,656.799988,596.208679,15333902
492,2018-12-28,663.349976,663.5,653.299988,656.950012,596.344849,4736598
493,2018-12-31,660.0,662.0,655.799988,658.950012,598.1604,3373319
494,2019-01-01,660.950012,666.299988,654.150024,665.049988,603.697571,2943390
495,2019-01-02,666.0,674.0,662.049988,669.049988,607.328613,7416655
496,2019-01-03,672.0,677.0,663.099976,669.150024,607.419373,6827249
497,2019-01-04,671.75,673.900024,651.0,661.049988,600.066589,7889310
498,2019-01-07,665.0,673.599976,661.5,671.700012,609.734192,8046340
499,2019-01-08,674.950012,677.450012,668.549988,670.049988,608.236389,8621545
500,2019-01-09,686.200012,689.799988,664.0,676.099976,613.728149,18130292
501,2019-01-10,681.599976,682.0,672.549988,679.700012,616.996094,9572493
502,2019-01-11,680.200012,685.5,672.5,683.5,620.445496,12281903
503,2019-01-14,707.0,710.200012,695.950012,701.900024,637.148132,19312937
504,2019-01-15,707.200012,730.0,707.200012,726.599976,659.569458,19671304
505,2019-01-16,729.900024,737.799988,728.5,736.799988,668.828491,9658944
506,2019-01-17,735.799988,739.0,729.099976,733.349976,665.696777,6903771
507,2019-01-18,730.0,736.200012,726.299988,730.950012,663.51825,5902151
508,2019-01-21,738.200012,751.0,734.0,745.0,676.272034,8129422
509,2019-01-22,741.25,749.0,734.0,745.349976,676.589783,6723375
510,2019-01-23,742.349976,742.599976,729.200012,731.650024,664.153625,7212099
511,2019-01-24,728.099976,736.099976,721.0,732.0,668.124023,7429783
512,2019-01-25,728.0,737.900024,724.25,730.349976,666.618103,5543112
513,2019-01-28,731.0,732.599976,719.0,727.950012,664.427429,7944693
514,2019-01-29,725.5,732.849976,716.5,727.900024,664.381775,6760819
515,2019-01-30,727.900024,734.799988,721.099976,725.900024,662.556335,5763026
516,2019-01-31,726.0,751.299988,726.0,749.549988,684.142517,13825233
517,2019-02-01,751.349976,762.5,744.5,757.049988,690.988098,6276585
518,2019-02-04,757.0,762.5,749.200012,755.900024,689.938538,3945391
519,2019-02-05,747.0,759.950012,747.0,754.849976,688.980042,4694366
520,2019-02-06,755.549988,766.950012,754.349976,763.299988,696.692749,5880482
521,2019-02-07,763.049988,769.450012,761.0,764.0,697.331665,3961797
522,2019-02-08,760.0,772.25,754.900024,760.900024,694.502197,5915169
523,2019-02-11,766.900024,768.75,759.0,762.799988,696.236389,5500216
524,2019-02-12,760.349976,760.349976,741.0,750.450012,684.963989,7310690
525,2019-02-14,751.0,753.0,737.25,740.049988,675.471558,4610535
526,2019-02-15,742.299988,746.5,732.599976,741.950012,677.205811,5586389
527,2019-02-18,742.349976,747.650024,736.0,741.049988,676.384277,5346825
528,2019-02-19,739.099976,740.549988,721.299988,724.299988,661.096008,9401334
529,2019-02-20,727.0,743.0,726.049988,740.700012,676.06488,5210675
530,2019-02-21,738.0,738.0,727.099976,733.450012,669.447571,7202786
531,2019-02-22,732.5,738.200012,728.0,734.950012,670.81665,3750833
532,2019-02-25,735.549988,758.0,735.549988,754.900024,689.025757,6547552
533,2019-02-26,748.599976,752.599976,740.150024,742.5,677.707764,8319610
534,2019-02-27,745.0,746.400024,732.75,735.25,671.090454,5936354
535,2019-02-28,738.700012,742.400024,732.299988,734.299988,670.223328,8559921
536,2019-03-01,735.5,743.400024,735.5,741.900024,677.160156,3998826
537,2019-03-05,740.5,742.5,730.25,732.5,668.580322,4826505
538,2019-03-06,736.099976,736.099976,727.0,732.5,668.580322,6076668
539,2019-03-07,734.0,734.5,720.549988,722.950012,659.86377,5951551
540,2019-03-08,722.950012,722.950012,710.650024,712.349976,650.188782,7193994
541,2019-03-11,713.299988,718.5,709.400024,711.25,649.184814,9932198
542,2019-03-12,709.0,714.950012,705.599976,706.950012,645.26001,11997387
543,2019-03-13,710.0,718.599976,706.299988,708.450012,646.62915,11348867
544,2019-03-14,714.0,714.900024,706.200012,708.349976,646.537781,6415187
545,2019-03-15,712.0,723.75,709.599976,718.549988,655.847717,14638664
546,2019-03-18,721.549988,723.700012,705.349976,710.200012,648.226318,8065544
547,2019-03-19,712.799988,726.5,707.400024,722.25,659.224792,8917337
548,2019-03-20,727.25,742.299988,727.150024,738.950012,674.467651,13471173
549,2019-03-22,745.0,746.349976,732.299988,743.099976,678.255371,8883260
550,2019-03-25,742.400024,742.400024,730.549988,735.25,671.090454,7644966
551,2019-03-26,735.25,735.25,719.099976,727.75,664.244934,9406261
552,2019-03-27,730.0,732.299988,727.150024,729.700012,666.02478,7387487
553,2019-03-28,730.0,745.0,730.0,737.799988,673.417847,9277241
554,2019-04-01,742.0,760.0,742.0,755.099976,689.208252,6584982
555,2019-04-02,759.0,765.799988,754.599976,759.400024,693.133118,7283600
556,2019-04-03,756.0,758.5,746.799988,753.299988,687.565369,6897127
557,2019-04-04,751.400024,753.799988,745.099976,747.900024,682.636536,7688525
558,2019-04-05,750.900024,760.950012,748.0,759.299988,693.041809,6276040
559,2019-04-08,763.049988,770.0,755.400024,767.25,700.298035,4919911
560,2019-04-09,770.0,773.0,758.200012,760.599976,694.228394,6730692
561,2019-04-10,764.0,766.700012,751.299988,752.700012,687.0177,7031088
562,2019-04-11,751.75,751.75,740.049988,742.700012,677.890381,8200995
563,2019-04-12,743.099976,751.549988,740.599976,747.75,682.499695,7043212
564,2019-04-15,724.700012,731.349976,712.599976,727.5,664.016724,31574803
565,2019-04-16,727.900024,727.900024,714.099976,724.099976,660.91333,12524411
566,2019-04-18,722.5,722.5,712.75,717.049988,654.478638,13801105
567,2019-04-22,717.049988,725.75,715.0,721.049988,658.129578,6455426
568,2019-04-23,723.900024,730.0,718.400024,728.200012,664.65564,5516668
569,2019-04-24,728.200012,737.900024,724.0,736.450012,672.185791,8285120
570,2019-04-25,736.450012,737.650024,727.049988,728.549988,664.975037,8005235
571,2019-04-26,731.0,739.799988,729.0,738.0,673.600403,6895168
572,2019-04-30,738.0,753.799988,738.0,751.349976,685.785461,9920046
573,2019-05-02,747.0,748.400024,729.5,730.799988,667.028809,6351352
574,2019-05-03,722.900024,731.0,718.200012,723.599976,660.457031,6348116
575,2019-05-06,715.0,721.799988,710.650024,718.400024,655.710754,8858265
576,2019-05-07,720.400024,727.900024,718.700012,724.549988,661.324097,5747536
577,2019-05-08,721.0,726.0,716.5,719.349976,656.577881,6247642
578,2019-05-09,719.150024,730.299988,715.799988,721.049988,658.129578,7396525
579,2019-05-10,720.799988,726.0,715.0,716.849976,654.296021,8352335
580,2019-05-13,716.549988,726.450012,712.099976,719.700012,656.8974,6808993
581,2019-05-14,716.5,717.75,703.599976,713.849976,651.5578,10513001
582,2019-05-15,714.900024,725.200012,712.599976,716.099976,653.61145,6668929
583,2019-05-16,720.0,737.0,719.099976,733.099976,669.128052,6468556
584,2019-05-17,733.150024,735.799988,720.099976,723.900024,660.730896,8155948
585,2019-05-20,719.700012,726.400024,706.0,722.400024,659.361694,11213708
586,2019-05-21,722.650024,722.650024,707.700012,709.299988,647.404907,8645535
587,2019-05-22,710.0,718.25,707.0,709.75,647.815613,5795713
588,2019-05-23,715.0,716.700012,697.450012,701.049988,639.874817,7233736
589,2019-05-24,703.799988,711.75,700.450012,709.200012,647.31366,7016424
590,2019-05-27,707.400024,713.799988,705.5,708.099976,646.309692,10247544
591,2019-05-28,712.0,733.450012,709.799988,728.099976,664.564453,23860490
592,2019-05-29,725.5,733.650024,723.650024,727.799988,664.290527,10293077
593,2019-05-30,727.0,737.25,722.549988,733.549988,669.538757,15089296
594,2019-05-31,736.5,742.950012,733.200012,737.75,673.372314,8290306
595,2019-06-03,729.799988,750.900024,729.0,744.650024,679.670166,7744761
596,2019-06-04,737.25,739.450012,733.150024,735.299988,671.135986,11733702
597,2019-06-06,736.5,744.650024,733.650024,735.599976,671.409912,7563925
598,2019-06-07,735.849976,743.950012,735.849976,739.099976,674.604431,3218358
599,2019-06-10,740.099976,754.099976,740.099976,753.5,687.747986,4435148
600,2019-06-11,755.0,759.0,750.5,754.900024,689.025757,5733127
601,2019-06-12,756.950012,756.950012,745.0,753.799988,688.021729,8738342
602,2019-06-13,740.0,747.200012,740.0,742.650024,687.419983,4808577
603,2019-06-14,743.849976,745.5,738.25,740.450012,685.383728,5556353
604,2019-06-17,743.0,744.5,737.799988,740.549988,685.476257,3085588
605,2019-06-18,740.200012,752.450012,740.200012,750.150024,694.362305,6202838
606,2019-06-19,752.5,755.400024,748.599976,751.900024,695.982178,4596253
607,2019-06-20,737.799988,756.900024,735.900024,754.900024,698.759094,7148684
608,2019-06-21,755.0,755.0,747.150024,750.200012,694.40863,13200318
609,2019-06-24,751.900024,751.900024,742.650024,745.5,690.058167,4758178
610,2019-06-25,744.0,750.900024,737.299988,748.099976,692.464783,3677911
611,2019-06-26,743.0,751.450012,738.0,739.200012,684.226624,5447130
612,2019-06-27,742.0,744.700012,728.150024,730.549988,676.21991,11122346
613,2019-06-28,735.5,739.5,728.5,732.0,677.562134,5919494
614,2019-07-01,735.0,737.5,729.849976,731.299988,676.914063,3224968
615,2019-07-02,734.0,741.650024,730.099976,740.0,684.967163,4837606
616,2019-07-03,741.0,743.200012,730.0,731.299988,676.914063,5958379
617,2019-07-04,729.0,736.400024,728.599976,733.799988,679.22821,3274064
618,2019-07-05,735.0,736.400024,713.5,718.0,664.603333,4926289
619,2019-07-08,716.450012,724.950012,712.299988,717.599976,664.23291,7177092
620,2019-07-09,718.0,719.849976,709.049988,715.5,662.289185,5022638
621,2019-07-10,709.0,722.700012,706.5,717.25,663.908997,7573816
622,2019-07-11,719.450012,723.5,709.599976,721.5,667.842896,6252688
623,2019-07-12,722.5,730.599976,719.599976,726.75,672.702576,7874441
624,2019-07-15,763.0,781.650024,754.200012,779.349976,721.390686,31064152
625,2019-07-16,777.0,787.799988,776.0,784.849976,726.48175,9924322
626,2019-07-17,783.900024,795.0,776.75,794.150024,735.090088,6754348
627,2019-07-18,789.049988,798.5,786.200012,792.700012,733.747925,6534471
628,2019-07-19,788.700012,794.5,781.25,785.400024,726.990784,6812754
629,2019-07-22,785.950012,792.0,782.049988,784.400024,726.065125,7107151
630,2019-07-23,787.0,804.0,785.549988,790.049988,731.294983,10782564
631,2019-07-24,788.0,793.75,783.599976,786.299988,727.823853,5745146
632,2019-07-25,788.25,800.200012,787.650024,794.5,735.414001,9773568
633,2019-07-26,792.299988,795.0,782.200012,787.0,728.471924,4941763
634,2019-07-29,789.5,796.950012,786.200012,791.450012,732.590942,6244316
635,2019-07-30,791.900024,797.799988,788.549988,792.700012,733.747925,8673253
636,2019-07-31,790.849976,799.799988,781.599976,793.650024,734.627319,7350584
637,2019-08-01,786.450012,788.400024,764.400024,768.849976,711.671692,10066407
638,2019-08-02,765.049988,779.900024,762.25,775.599976,717.919495,10838336
639,2019-08-05,772.599976,785.900024,768.650024,776.700012,718.937805,9976238
640,2019-08-06,778.799988,783.700012,769.799988,774.450012,716.855225,9331718
641,2019-08-07,778.900024,783.450012,772.349976,776.099976,718.382446,5130457
642,2019-08-08,782.700012,792.75,781.25,788.75,730.091614,8009009
643,2019-08-09,792.0,796.75,784.799988,789.849976,731.109741,4362520
644,2019-08-13,784.150024,786.0,760.150024,764.75,707.876526,7517099
645,2019-08-14,775.099976,778.25,768.0,774.799988,717.179016,5940968
646,2019-08-16,780.0,780.049988,762.5,774.549988,716.947693,5128088
647,2019-08-19,775.599976,783.0,773.349976,777.650024,719.817139,3881451
648,2019-08-20,785.200012,798.0,783.849976,792.75,733.79425,8435344
649,2019-08-21,793.0,803.75,793.0,799.450012,739.996033,5926896
650,2019-08-22,799.900024,801.299988,792.349976,795.700012,736.52478,5222488
651,2019-08-23,796.450012,809.950012,795.799988,802.200012,742.541443,6895015
652,2019-08-26,795.900024,806.799988,786.900024,802.549988,742.865417,5412074
653,2019-08-27,791.0,794.950012,781.099976,784.650024,726.29657,16061642
654,2019-08-28,787.400024,805.0,786.299988,802.5,742.819092,5881134
655,2019-08-29,795.5,809.700012,795.5,806.950012,746.938049,7830413
656,2019-08-30,810.0,817.349976,802.0,814.900024,754.296875,8174186
657,2019-09-03,815.0,822.400024,812.049988,814.25,753.695251,5647088
658,2019-09-04,810.75,822.450012,810.25,821.299988,760.221008,6199015
659,2019-09-05,830.099976,837.5,826.650024,834.049988,772.022766,7926895
660,2019-09-06,843.299988,847.0,835.049988,840.150024,777.669189,6106841
661,2019-09-09,836.799988,840.299988,827.549988,829.099976,767.440857,4377870
662,2019-09-11,822.299988,828.549988,814.150024,820.099976,759.110229,7981036
663,2019-09-12,816.400024,819.849976,810.849976,816.400024,755.685364,4400017
664,2019-09-13,818.099976,831.049988,817.5,829.299988,767.625977,4832021
665,2019-09-16,832.049988,837.950012,820.549988,827.700012,766.14502,4846496
666,2019-09-17,831.5,835.0,820.549988,831.25,769.430908,5540901
667,2019-09-18,829.900024,832.950012,824.0,829.849976,768.135071,3199389
668,2019-09-19,824.849976,827.0,815.200012,820.700012,759.665649,6601607
669,2019-09-20,822.900024,835.0,802.0,805.0,745.133118,22462366
670,2019-09-23,806.900024,806.900024,741.900024,764.349976,707.506287,17279260
671,2019-09-24,765.0,798.650024,765.0,794.049988,734.997437,13717998
672,2019-09-25,787.700012,801.0,781.650024,792.650024,733.701599,9313576
673,2019-09-26,787.75,797.0,778.099976,782.549988,724.352722,18442824
674,2019-09-27,787.049988,794.25,780.099976,782.200012,724.02887,5087642
675,2019-09-30,785.099976,808.0,784.150024,805.650024,745.734985,8178091
676,2019-10-01,807.0,807.549988,791.549988,793.549988,734.534668,5881438
677,2019-10-03,792.549988,797.849976,784.150024,785.599976,727.175903,5497672
678,2019-10-04,790.0,797.599976,787.049988,793.450012,734.442139,8201713
679,2019-10-07,794.849976,802.0,786.099976,789.549988,730.832153,3679845
680,2019-10-09,795.450012,795.900024,778.799988,783.650024,725.371033,6335025
681,2019-10-10,785.400024,794.700012,776.599976,783.049988,724.815491,10402917
682,2019-10-11,781.5,823.799988,776.599976,814.799988,754.204346,20636344
683,2019-10-14,786.75,797.0,780.0,786.099976,727.638794,15150858
684,2019-10-15,773.099976,775.950012,765.0,768.299988,711.162415,13762133
685,2019-10-16,765.25,775.950012,761.549988,771.450012,714.078247,10767032
686,2019-10-17,767.0,770.549988,765.099976,769.5,712.273254,9860495
687,2019-10-18,763.799988,773.799988,760.0,767.849976,710.745911,10037200
688,2019-10-22,691.099976,691.099976,638.349976,643.549988,601.961548,90152532
689,2019-10-23,630.0,656.650024,615.099976,650.599976,616.216248,60516887
690,2019-10-24,650.0,653.200012,632.0,635.349976,601.772156,25666433
691,2019-10-25,647.0,652.5,636.0,637.450012,603.761292,16549337
692,2019-10-27,651.099976,652.5,645.549988,648.849976,614.558838,2945281
693,2019-10-29,651.0,653.75,647.0,650.650024,616.263672,16709764
694,2019-10-30,660.400024,671.400024,656.200012,660.599976,625.687805,22879467
695,2019-10-31,668.400024,695.450012,666.099976,685.599976,649.366577,27405901
696,2019-11-01,690.0,694.0,682.599976,687.900024,651.545044,9713519
697,2019-11-04,681.799988,732.5,678.150024,709.0,671.529907,29381982
698,2019-11-05,708.75,708.75,691.5,696.099976,659.311646,12897805
699,2019-11-06,695.799988,721.5,692.0,712.299988,674.655457,21372589
700,2019-11-07,717.0,724.349976,712.099976,720.099976,682.043213,13733737
701,2019-11-08,722.0,724.25,705.5,708.150024,670.724854,8585630
702,2019-11-11,698.900024,707.200012,698.0,704.400024,667.173035,6951494
703,2019-11-13,696.5,700.0,687.75,691.349976,654.812622,9973690
704,2019-11-14,696.349976,709.799988,696.349976,705.299988,668.025391,10539902
705,2019-11-15,709.049988,712.950012,702.299988,703.900024,666.699463,7362623
706,2019-11-18,705.0,710.0,699.299988,705.200012,667.930725,7490916
707,2019-11-19,709.900024,714.0,705.0,712.849976,675.176453,6495885
708,2019-11-20,712.799988,715.0,705.0,713.0,675.318481,6142171
709,2019-11-21,715.5,721.450012,710.5,713.25,675.555176,9692973
710,2019-11-22,711.75,712.0,685.099976,693.200012,656.564941,14415826
711,2019-11-25,693.349976,705.150024,693.200012,698.099976,661.205933,7334511
712,2019-11-26,705.0,707.25,686.0,690.599976,654.102295,27253106
713,2019-11-27,694.25,697.650024,690.099976,695.75,658.980164,3861635
714,2019-11-28,699.099976,703.349976,694.049988,701.849976,664.75769,4837683
715,2019-11-29,700.900024,702.299988,691.549988,696.349976,659.54834,4262379
716,2019-12-02,703.099976,704.0,690.299988,692.700012,656.091309,9383736
717,2019-12-03,692.700012,699.700012,688.549988,698.349976,661.442688,5239013
718,2019-12-04,697.0,710.5,693.349976,708.849976,671.387817,7427886
719,2019-12-05,706.450012,715.900024,703.799988,714.849976,677.070679,4814422
720,2019-12-06,715.950012,720.0,709.599976,715.099976,677.307495,5226096
721,2019-12-09,716.0,722.349976,714.25,717.25,679.343872,6435865
722,2019-12-10,713.0,718.5,710.0,714.549988,676.78656,4457939
723,2019-12-11,716.599976,722.700012,713.0,721.049988,682.943054,6043554
724,2019-12-12,718.5,720.700012,699.549988,702.099976,664.994568,11112042
725,2019-12-13,700.349976,712.900024,700.349976,711.299988,673.708313,10302412
726,2019-12-16,712.299988,720.200012,710.200012,714.0,676.265625,5616324
727,2019-12-17,719.700012,731.25,715.0,729.700012,691.135925,10525565
728,2019-12-18,731.0,737.299988,722.75,732.450012,693.740601,12215295
729,2019-12-19,733.5,735.950012,724.599976,730.849976,692.225098,7199210
730,2019-12-20,731.0,735.0,728.25,731.549988,692.888123,7794167
731,2019-12-23,732.150024,737.299988,731.650024,736.0,697.102966,4975608
732,2019-12-24,736.950012,736.950012,728.299988,733.400024,694.640381,2890759
733,2019-12-26,732.0,734.549988,726.549988,728.950012,690.425598,3821806
734,2019-12-27,729.75,737.5,728.849976,736.950012,698.002686,3399094
735,2019-12-30,736.099976,737.950012,727.25,732.900024,694.16687,5368416
736,2019-12-31,729.700012,737.75,725.450012,731.150024,692.509277,6927885
737,2020-01-01,735.0,740.0,732.549988,736.849976,697.907959,2112415
738,2020-01-02,738.900024,740.799988,730.900024,734.700012,695.871643,5658200
739,2020-01-03,733.900024,748.0,733.900024,746.0,706.574402,7882938
740,2020-01-06,746.099976,753.799988,736.5,738.849976,699.802307,6519403
741,2020-01-07,738.0,742.599976,725.099976,727.900024,689.431091,7899363
742,2020-01-08,724.950012,729.0,708.299988,718.200012,680.243652,8639443
743,2020-01-09,721.700012,731.5,714.299988,727.549988,689.099548,13521186
744,2020-01-10,740.450012,742.900024,730.5,738.150024,699.139404,9341405
745,2020-01-13,760.0,777.5,755.0,773.549988,732.668457,36952038
746,2020-01-14,769.950012,776.950012,767.200012,775.650024,734.657532,11414418
747,2020-01-15,773.849976,773.849976,762.150024,767.549988,726.985535,6047430
748,2020-01-16,770.700012,772.5,760.25,767.0,726.4646,5740586
749,2020-01-17,770.700012,772.900024,762.25,767.849976,727.269714,3762957
750,2020-01-20,771.599976,774.400024,762.950012,768.450012,727.837952,3887680
751,2020-01-21,768.450012,770.5,760.75,762.5,722.202454,4448374
752,2020-01-22,768.450012,778.0,766.0,770.200012,729.495422,9733935
753,2020-01-23,777.099976,785.5,776.700012,784.349976,742.897644,12528017
754,2020-01-24,775.75,786.5,773.599976,782.75,741.382202,7540490
755,2020-01-27,779.049988,784.799988,774.400024,778.099976,736.977966,3741610
756,2020-01-28,781.0,781.799988,772.0,778.0,736.88324,5121009
757,2020-01-29,786.599976,792.799988,784.25,789.700012,747.964905,6832757
758,2020-01-30,789.700012,789.700012,778.0,780.700012,739.440552,3859680
759,2020-01-31,780.549988,784.950012,771.599976,775.950012,734.94165,6092028
760,2020-02-03,782.0,790.950012,764.5,767.400024,726.843506,6416745
761,2020-02-04,770.099976,789.900024,770.099976,787.849976,746.212708,5771311
762,2020-02-05,781.0,786.0,774.400024,784.549988,743.087097,6310409
763,2020-02-06,784.349976,786.799988,770.0,771.349976,730.584717,7341622
